-0.005,-0.005,0.001,0.0007268724014596216,0.0006597409612207369,-0.015542532931857343
-0.005,-0.004,0.001,0.000805206433989973,0.0006604789595056281,-0.016675137559967627
-0.005,-0.003,0.001,0.0008676670440585701,0.0006353144293314772,-0.017791509061001638
-0.005,-0.002,0.001,0.0008998419175882243,0.0005835696304689465,-0.018846685253190554
-0.005,-0.001,0.001,0.0008908608462461515,0.0005136742145082016,-0.019800865790187836
-0.005,0.,0.001,0.0008419552163907995,0.0004421517980479298,-0.020634533367073507
-0.005,0.001,0.001,0.0007692662061642517,0.00038541321037425776,-0.021356480649403396
-0.005,0.002,0.001,0.0006955331777914204,0.0003512373563682044,-0.021997208862637365
-0.005,0.003,0.001,0.0006386911675809234,0.0003378706300405628,-0.02259361222014128
-0.005,0.004,0.001,0.0006074934306531856,0.00033805906887846883,-0.023175981635652747
-0.005,0.005,0.001,0.0006029831228080221,0.0003420955348344772,-0.023760648792352818
-0.005,0.006,0.001,0.0006204140940180847,0.0003395292786801717,-0.024346484673078005
-0.005,0.007,0.001,0.0006502154716882588,0.00032156412021620384,-0.02491508403028011
-0.005,0.008,0.001,0.000679561055507899,0.00028456569230482336,-0.025436397746126455
-0.005,0.009000000000000001,0.001,0.000695995338583966,0.00023294257071160241,-0.025880413860775123
-0.005,0.01,0.001,0.0006924856520354634,0.00017858568078189894,-0.026231365611285744
-0.005,0.011,0.001,0.0006708579079591943,0.00013573547320695442,-0.02649695143261723
-0.005,0.012,0.001,0.0006407813233203601,0.00011412493273525834,-0.02670642086401697
-0.005,0.013000000000000001,0.001,0.0006149351894985337,0.00011495104523060894,-0.026898637346924183
-0.005,0.014,0.001,0.0006036799848590357,0.00013134591398324927,-0.027107206827270018
-0.005,0.015,0.001,0.0006116770955951721,0.00015162818471739265,-0.027349254725272595
-0.005,0.016,0.001,0.0006367451744818311,0.00016329717712035296,-0.027620606436026623
-0.005,0.017,0.001,0.0006705499629151047,0.000157052376989076,-0.027897789164351827
-0.005,0.018000000000000002,0.001,0.0007012501064556313,0.0001304213344998927,-0.02814668467714708
-0.005,0.019,0.001,0.00071813551240529,0.00008944948339623018,-0.028336157751960758
-0.005,0.02,0.001,0.0007166406919038148,0.000046398023113169485,-0.02845149097961473
-0.005,0.021,0.001,0.0007005828084232866,0.000013715762469474629,-0.028500311175210152
-0.005,0.022,0.001,0.0006799002445776175,-2.0254430075522544e-6,-0.028507313235096542
-0.005,0.023,0.001,0.0006656505794845613,-2.5426965261812046e-6,-0.028501342847505606
-0.005,0.024,0.001,0.00066541326736606,3.6745975303305322e-6,-0.028502022463684187
-0.005,0.025,0.001,0.0006806606976596744,4.81941983842044e-6,-0.028511020688572312
-0.005,0.026000000000000002,0.001,0.0007060280871751222,-0.000010266708213845519,-0.028509746039320022
-0.005,0.027,0.001,0.0007304206203568014,-0.00004794461001741539,-0.02846394278160758
-0.005,0.028,0.001,0.0007404910411908817,-0.00010621440327040666,-0.028335120127145088
-0.005,0.029,0.001,0.000726253658687696,-0.00017400078710670967,-0.028096162020045876
-0.005,0.03,0.001,0.000686203189846378,-0.00023523592633728342,-0.027744199815721356
-0.005,0.031,0.001,0.000628299590224729,-0.00027598826837691316,-0.027303158394815653
-0.005,0.032,0.001,0.000566156394225234,-0.0002897428236341877,-0.026814799337031216
-0.005,0.033,0.001,0.000513602394758025,-0.00027791044642461274,-0.026324782925321536
-0.005,0.034,0.001,0.00048092063211447635,-0.0002470120046983513,-0.025871340642688527
-0.005,0.035,0.001,0.00047348739756422446,-0.00020550224662702594,-0.02547957059733094
-0.005,0.036000000000000004,0.001,0.00049180391719548,-0.0001617406913645461,-0.025160249279064524
-0.005,0.037,0.001,0.0005320009016987412,-0.0001229759707989923,-0.02491107101229001
-0.005,0.038,0.001,0.0005866428013179444,-0.0000947299875880768,-0.024719085785416525
-0.005,0.039,0.001,0.0006460143038441377,-0.00008026826660286585,-0.024563973562160224
-0.005,0.04,0.001,0.0006998673805068065,-0.00008017945212127425,-0.02442205305331218
-0.005,0.041,0.001,0.0007392629035548031,-0.00009217772569682179,-0.024270838303534485
-0.005,0.042,0.001,0.0007580792896659198,-0.00011118889454412063,-0.02409380327532587
-0.005,0.043000000000000003,0.001,0.0007540551336704775,-0.0001297581638969652,-0.023884876789656714
-0.005,0.044,0.001,0.0007295294700022398,-0.0001389940242514733,-0.02365194176370098
