-0.24809,-0.24809,-0.24809,-0.1275,0.1705,0.579,1.22,1.8585,2.075,2.07,2.0505,2.0315,2.0125,1.9935,1.9745,1.9555,1.9465,1.9353,1.887,1.881,1.875,1.869,1.863,1.857,1.851,1.8503,1.8719,1.8954,1.904,1.904,1.904,1.904,1.904,1.904,1.8896,1.8676,1.8462,1.8522,1.8582,1.8642,1.8702,1.8762,1.8822,1.8947,1.9349,1.9481,1.9593,1.9783,1.9973,2.0163,2.0353,2.0543,2.074,2.073,1.725,1.0863,0.44785,0.1375,-0.1675,-0.25674,-0.25674,-0.25674
-0.24909,-0.24909,-0.24909,-0.1165,0.247,0.69754,1.303,1.8992,2.07,2.0505,2.0315,2.0125,1.9935,1.9745,1.9555,1.9365,1.9175,1.9084,1.8943,1.8883,1.8823,1.8763,1.8703,1.8643,1.8583,1.8523,1.8463,1.8435,1.85,1.85,1.85,1.85,1.85,1.85,1.8415,1.8475,1.8535,1.8595,1.8655,1.8715,1.8775,1.8835,1.8895,1.8955,1.91,1.9213,1.9403,1.9593,1.9783,1.9973,2.0163,2.0353,2.0543,2.074,1.7588,1.1618,0.56562,0.199,-0.171,-0.25774,-0.25774,-0.25774
-0.25009,-0.25009,-0.25009,-0.107,0.299,0.76485,1.334,1.8955,2.0505,2.0315,2.0125,1.9935,1.9745,1.9555,1.9365,1.9175,1.8985,1.8795,1.8718,1.8658,1.8605,1.8555,1.8505,1.8455,1.8405,1.8355,1.8305,1.8255,1.824,1.824,1.824,1.824,1.824,1.824,1.827,1.833,1.8385,1.8435,1.8485,1.8535,1.8585,1.8635,1.8685,1.8735,1.8833,1.9023,1.9213,1.9403,1.9593,1.9783,1.9973,2.0163,2.0353,2.0543,1.7659,1.2037,0.64215,0.233,-0.177,-0.25874,-0.25874,-0.25874
-0.25109,-0.25109,-0.25109,-0.105,0.314,0.77646,1.332,1.8858,2.0321,2.0125,1.9935,1.9745,1.9555,1.9365,1.9175,1.8985,1.8795,1.855,1.8425,1.8375,1.8318,1.8258,1.8198,1.8138,1.8078,1.8018,1.7958,1.7898,1.788,1.788,1.788,1.788,1.788,1.788,1.7905,1.7955,1.801,1.807,1.813,1.819,1.825,1.831,1.837,1.843,1.861,1.8833,1.9023,1.9213,1.9403,1.9593,1.9783,1.9973,2.0163,2.0378,1.7712,1.2172,0.66338,0.234,-0.186,-0.25974,-0.25974,-0.25974
-0.25209,-0.25209,-0.25209,-0.112,0.299,0.75215,1.303,1.853,2.0205,1.9938,1.9745,1.9555,1.9365,1.9175,1.8985,1.8795,1.855,1.83,1.8216,1.8156,1.8096,1.8036,1.7976,1.7916,1.7856,1.7796,1.7735,1.7662,1.764,1.764,1.764,1.764,1.764,1.764,1.7677,1.7748,1.7808,1.7868,1.7928,1.7988,1.8048,1.8108,1.8168,1.8226,1.834,1.861,1.8833,1.9023,1.9213,1.9403,1.9593,1.9783,1.9994,2.0198,1.7411,1.191,0.641,0.213,-0.197,-0.26074,-0.26074,-0.26074
-0.25687,-0.25687,-0.25687,-0.125,0.258,0.689,1.254,1.8232,1.9897,1.9841,1.9555,1.9365,1.9175,1.8985,1.8795,1.855,1.83,1.81,1.8021,1.7979,1.7919,1.7859,1.7799,1.7739,1.7679,1.7608,1.7582,1.7596,1.76,1.76,1.76,1.76,1.76,1.76,1.7593,1.7579,1.7623,1.7691,1.7751,1.7811,1.7871,1.7931,1.7991,1.8026,1.814,1.834,1.861,1.8833,1.9023,1.9213,1.9403,1.9611,1.9834,1.9909,1.719,1.1502,0.58092,0.17,-0.21,-0.26174,-0.26174,-0.26174
-0.26687,-0.26687,-0.26687,-0.144,0.209,0.62477,1.203,1.7838,1.9889,1.9631,1.9465,1.9175,1.8985,1.8795,1.855,1.83,1.81,1.795,1.7813,1.7793,1.7742,1.7682,1.7622,1.7555,1.7554,1.7532,1.7457,1.7382,1.736,1.736,1.736,1.736,1.736,1.736,1.7397,1.7472,1.7547,1.7551,1.757,1.7634,1.7694,1.7754,1.7799,1.7844,1.797,1.814,1.834,1.861,1.8833,1.9023,1.9227,1.947,1.9647,1.9801,1.6734,1.0928,0.51208,0.127,-0.223,-0.2694,-0.2694,-0.2694
-0.27791,-0.27791,-0.27791,-0.2,0.24955,0.991,1.6742,1.9355,2.0268,1.9857,1.9353,1.9084,1.8795,1.855,1.83,1.81,1.795,1.775,1.7541,1.7571,1.7565,1.7511,1.7456,1.7408,1.7364,1.732,1.7277,1.7233,1.722,1.722,1.722,1.722,1.722,1.722,1.7242,1.7285,1.7329,1.7373,1.7416,1.7471,1.7516,1.7571,1.7591,1.7566,1.781,1.797,1.814,1.834,1.861,1.8844,1.9113,1.9385,1.9843,2.0036,1.9471,1.558,0.597,0.099091,-0.24,-0.27991,-0.27991,-0.27991
-0.27933,-0.27933,-0.27933,-0.15111,0.15556,0.67444,1.2707,1.8669,1.9771,1.9121,1.887,1.8943,1.8718,1.8425,1.8216,1.8021,1.7813,1.7541,1.745,1.75,1.748,1.744,1.7402,1.7382,1.7339,1.7297,1.7255,1.7213,1.72,1.72,1.72,1.72,1.72,1.72,1.7221,1.7263,1.7306,1.7348,1.739,1.7408,1.7448,1.7488,1.75,1.743,1.7648,1.7857,1.8061,1.8252,1.8478,1.8785,1.8929,1.8855,1.9241,1.974,1.7476,1.1515,0.5392,0.051111,-0.2478,-0.282,-0.282,-0.282
-0.27933,-0.27933,-0.27933,-0.16681,0.13319,0.52822,1.1045,1.6852,1.8663,1.8737,1.881,1.8883,1.8658,1.8375,1.8156,1.7979,1.7793,1.7571,1.75,1.748,1.744,1.74,1.736,1.732,1.728,1.7256,1.724,1.7213,1.72,1.72,1.72,1.72,1.72,1.72,1.7221,1.7243,1.7259,1.7288,1.7328,1.7368,1.7408,1.7448,1.7488,1.75,1.7619,1.7833,1.8015,1.8192,1.8418,1.8735,1.8869,1.8795,1.8722,1.8649,1.5659,0.98924,0.41296,0.057363,-0.24264,-0.282,-0.282,-0.282
-0.27933,-0.27933,-0.27933,-0.15033,0.14967,0.55988,1.1362,1.7152,1.8603,1.8677,1.875,1.8823,1.8605,1.8318,1.8096,1.7919,1.7742,1.7565,1.748,1.744,1.74,1.736,1.732,1.728,1.724,1.72,1.716,1.7125,1.712,1.712,1.712,1.712,1.712,1.712,1.7128,1.7168,1.7208,1.7248,1.7288,1.7328,1.7368,1.7408,1.7448,1.7488,1.7601,1.7778,1.7955,1.8132,1.8358,1.8685,1.8809,1.8735,1.8662,1.8589,1.5972,1.0209,0.44462,0.054066,-0.24593,-0.282,-0.282,-0.282
-0.27933,-0.27933,-0.27933,-0.16292,0.16615,0.59154,1.1678,1.8483,1.8639,1.8617,1.869,1.8763,1.8555,1.8258,1.8036,1.7859,1.7682,1.7511,1.744,1.74,1.736,1.732,1.728,1.724,1.72,1.716,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.7128,1.7168,1.7208,1.7248,1.7288,1.7328,1.7368,1.7408,1.7448,1.7541,1.7718,1.7895,1.8072,1.8298,1.8635,1.8749,1.8675,1.8602,1.8768,1.7127,1.0526,0.47629,0.050769,-0.24008,-0.282,-0.282,-0.282
-0.27933,-0.27933,-0.27933,-0.17611,0.18264,0.62321,1.1995,1.9042,1.8915,1.8557,1.863,1.8703,1.8505,1.8198,1.7976,1.7799,1.7622,1.7456,1.7402,1.736,1.732,1.728,1.724,1.72,1.716,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.7128,1.7168,1.7208,1.7248,1.7288,1.7328,1.7368,1.7422,1.7516,1.7658,1.7835,1.8012,1.8238,1.8585,1.8689,1.8615,1.8542,1.9055,1.8215,1.0842,0.50795,0.047473,-0.23403,-0.282,-0.282,-0.282
-0.27964,-0.27964,-0.27964,-0.1893,0.19912,0.65487,1.2996,1.9328,1.9203,1.8571,1.857,1.8643,1.8455,1.8138,1.7916,1.7739,1.7555,1.7408,1.7382,1.732,1.728,1.724,1.72,1.716,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.7128,1.7168,1.7208,1.7248,1.7288,1.7328,1.7382,1.7441,1.7595,1.7775,1.7952,1.8178,1.8535,1.8629,1.8555,1.8671,1.9343,1.9088,1.1159,0.53962,0.044176,-0.22799,-0.282,-0.282,-0.282
-0.28019,-0.28019,-0.28019,-0.19595,0.2156,0.68654,1.5011,1.9615,1.9491,1.8791,1.851,1.8583,1.8405,1.8078,1.7856,1.7679,1.7554,1.7364,1.7339,1.728,1.724,1.72,1.716,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.7128,1.7168,1.7208,1.7248,1.7291,1.7339,1.7384,1.7554,1.7715,1.7892,1.8125,1.8478,1.8569,1.8495,1.8931,1.9624,1.9375,1.2971,0.57128,0.050967,-0.22195,-0.28219,-0.28219,-0.28219
-0.28074,-0.28074,-0.28074,-0.1899,0.23209,0.7182,1.6191,1.9901,1.9778,1.9078,1.8503,1.8523,1.8355,1.8018,1.7796,1.7608,1.7532,1.732,1.7297,1.7256,1.72,1.716,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.7128,1.7168,1.7208,1.7276,1.7297,1.734,1.7568,1.7648,1.7832,1.8075,1.8418,1.8509,1.8603,1.9218,1.989,1.9661,1.4971,0.60294,0.077341,-0.2159,-0.28274,-0.28274,-0.28274
-0.28129,-0.28129,-0.28129,-0.18386,0.24857,0.88407,1.7143,2.0188,2.0055,1.9366,1.8719,1.8463,1.8305,1.7958,1.7735,1.7582,1.7457,1.7277,1.7255,1.724,1.716,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.7128,1.7168,1.7255,1.7255,1.7297,1.7517,1.7582,1.7772,1.8025,1.8358,1.8449,1.8819,1.9506,2.0155,1.9948,1.5923,0.68007,0.10371,-0.20986,-0.28329,-0.28329,-0.28329
-0.28184,-0.28184,-0.28184,-0.17781,0.23796,1.0856,1.8094,2.0474,2.032,1.9654,1.8954,1.8435,1.8255,1.7898,1.7662,1.7596,1.7382,1.7233,1.7213,1.7213,1.7125,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.7145,1.7213,1.7213,1.7253,1.7442,1.7596,1.7702,1.7975,1.8298,1.8535,1.9094,1.9794,2.042,2.0234,1.6874,0.88156,0.13009,-0.20381,-0.28384,-0.28384,-0.28384
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
-0.282,-0.282,-0.282,-0.176,0.234,1.146,1.838,2.056,2.04,1.974,1.904,1.85,1.824,1.788,1.764,1.76,1.736,1.722,1.72,1.72,1.712,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.714,1.72,1.72,1.724,1.742,1.76,1.768,1.796,1.828,1.86,1.918,1.988,2.05,2.032,1.716,0.942,0.138,-0.202,-0.284,-0.284,-0.284
