1.160000000000000000e+02,3.603574197731023165e-01
1.170000000000000000e+02,3.606354959240927194e-01
1.180000000000000000e+02,3.609138182764241032e-01
1.190000000000000000e+02,3.611923869031032908e-01
1.200000000000000000e+02,3.614712018770430135e-01
1.210000000000000000e+02,3.617502632710580257e-01
1.220000000000000000e+02,3.620295711578683795e-01
1.230000000000000000e+02,3.623091256100971491e-01
1.240000000000000000e+02,3.625889267002707084e-01
1.250000000000000000e+02,3.628689745008201184e-01
1.260000000000000000e+02,3.631492690840801840e-01
1.270000000000000000e+02,3.634298105222888431e-01
1.280000000000000000e+02,3.637105988875885543e-01
1.290000000000000000e+02,3.639916342520252979e-01
1.300000000000000000e+02,3.642729166875485758e-01
1.310000000000000000e+02,3.645544462660123552e-01
1.320000000000000000e+02,3.648362230591739586e-01
1.330000000000000000e+02,3.651182471386944517e-01
1.340000000000000000e+02,3.654005185761395325e-01
1.350000000000000000e+02,3.656830374429771990e-01
1.360000000000000000e+02,3.659658038105815803e-01
1.370000000000000000e+02,3.662488177502273290e-01
1.380000000000000000e+02,3.665320793330963944e-01
1.390000000000000000e+02,3.668155886302734703e-01
1.400000000000000000e+02,3.670993457127451620e-01
1.410000000000000000e+02,3.673833506514048719e-01
1.420000000000000000e+02,3.676676035170475809e-01
1.430000000000000000e+02,3.679521043803737346e-01
1.440000000000000000e+02,3.682368533119863008e-01
1.450000000000000000e+02,3.685218503823940450e-01
1.460000000000000000e+02,3.688070956620069230e-01
1.470000000000000000e+02,3.690925892211412429e-01
1.480000000000000000e+02,3.693783311300156691e-01
1.490000000000000000e+02,3.696643214587543302e-01
1.500000000000000000e+02,3.699505602773835444e-01
1.510000000000000000e+02,3.702370476558342616e-01
1.520000000000000000e+02,3.705237836639418414e-01
1.530000000000000000e+02,3.708107683714449432e-01
1.540000000000000000e+02,3.710980018479867470e-01
1.550000000000000000e+02,3.713854841631138992e-01
1.560000000000000000e+02,3.716732153862766230e-01
1.570000000000000000e+02,3.719611955868311060e-01
1.580000000000000000e+02,3.722494248340344480e-01
1.590000000000000000e+02,3.725379031970508792e-01
1.600000000000000000e+02,3.728266307449465966e-01
1.610000000000000000e+02,3.731156075466924293e-01
1.620000000000000000e+02,3.734048336711622285e-01
1.630000000000000000e+02,3.736943091871369194e-01
1.640000000000000000e+02,3.739840341632980070e-01
1.650000000000000000e+02,3.742740086682329048e-01
1.660000000000000000e+02,3.745642327704321595e-01
1.670000000000000000e+02,3.748547065382918930e-01
1.680000000000000000e+02,3.751454300401109720e-01
1.690000000000000000e+02,3.754364033440924509e-01
1.700000000000000000e+02,3.757276265183436270e-01
1.710000000000000000e+02,3.760190996308767075e-01
1.720000000000000000e+02,3.763108227496075875e-01
1.730000000000000000e+02,3.766027959423556837e-01
1.740000000000000000e+02,3.768950192768452112e-01
1.750000000000000000e+02,3.771874928207040178e-01
1.760000000000000000e+02,3.774802166414653048e-01
1.770000000000000000e+02,3.777731908065647404e-01
1.780000000000000000e+02,3.780664153833445118e-01
1.790000000000000000e+02,3.783598904390497730e-01
1.800000000000000000e+02,3.786536160408281448e-01
1.810000000000000000e+02,3.789475922557350995e-01
1.820000000000000000e+02,3.792418191507278546e-01
1.830000000000000000e+02,3.795362967926684261e-01
1.840000000000000000e+02,3.798310252483233507e-01
1.850000000000000000e+02,3.801260045843645741e-01
1.860000000000000000e+02,3.804212348673655653e-01
1.870000000000000000e+02,3.807167161638069786e-01
1.880000000000000000e+02,3.810124485400728789e-01
1.890000000000000000e+02,3.813084320624511303e-01
1.900000000000000000e+02,3.816046667971343953e-01
1.910000000000000000e+02,3.819011528102205788e-01
1.920000000000000000e+02,3.821978901677101081e-01
1.930000000000000000e+02,3.824948789355093748e-01
1.940000000000000000e+02,3.827921191794292355e-01
1.950000000000000000e+02,3.830896109651849013e-01
1.960000000000000000e+02,3.833873543583953269e-01
1.970000000000000000e+02,3.836853494245850982e-01
1.980000000000000000e+02,3.839835962291819893e-01
1.990000000000000000e+02,3.842820948375197943e-01
2.000000000000000000e+02,3.845808453148364947e-01
2.010000000000000000e+02,3.848798477262736495e-01
2.020000000000000000e+02,3.851791021368780044e-01
2.030000000000000000e+02,3.854786086116024912e-01
2.040000000000000000e+02,3.857783672153015653e-01
2.050000000000000000e+02,3.860783780127380327e-01
2.060000000000000000e+02,3.863786410685757788e-01
2.070000000000000000e+02,3.866791564473865406e-01
2.080000000000000000e+02,3.869799242136440220e-01
2.090000000000000000e+02,3.872809444317293348e-01
2.100000000000000000e+02,3.875822171659260573e-01
2.110000000000000000e+02,3.878837424804238987e-01
2.120000000000000000e+02,3.881855204393170888e-01
2.130000000000000000e+02,3.884875511066051557e-01
2.140000000000000000e+02,3.887898345461912597e-01
2.150000000000000000e+02,3.890923708218844146e-01
2.160000000000000000e+02,3.893951599973979882e-01
2.170000000000000000e+02,3.896982021363522564e-01
2.180000000000000000e+02,3.900014973022684628e-01
2.190000000000000000e+02,3.903050455585764245e-01
2.200000000000000000e+02,3.906088469686096465e-01
2.210000000000000000e+02,3.909129015956067099e-01
2.220000000000000000e+02,3.912172095027106611e-01
2.230000000000000000e+02,3.915217707529704549e-01
2.240000000000000000e+02,3.918265854093405665e-01
2.250000000000000000e+02,3.921316535346790477e-01
2.260000000000000000e+02,3.924369751917497484e-01
2.270000000000000000e+02,3.927425504432225378e-01
2.280000000000000000e+02,3.930483793516711954e-01
2.290000000000000000e+02,3.933544619795757979e-01
2.300000000000000000e+02,3.936607983893206097e-01
2.310000000000000000e+02,3.939673886431955818e-01
2.320000000000000000e+02,3.942742328033971289e-01
2.330000000000000000e+02,3.945813309320248541e-01
2.340000000000000000e+02,3.948886830910851575e-01
2.350000000000000000e+02,3.951962893424892931e-01
2.360000000000000000e+02,3.955041497480545343e-01
2.370000000000000000e+02,3.958122643695023979e-01
2.380000000000000000e+02,3.961206332684601983e-01
2.390000000000000000e+02,3.964292565064613805e-01
2.400000000000000000e+02,3.967381341449450760e-01
2.410000000000000000e+02,3.970472662452549373e-01
2.420000000000000000e+02,3.973566528686403032e-01
2.430000000000000000e+02,3.976662940762569209e-01
2.440000000000000000e+02,3.979761899291647809e-01
2.450000000000000000e+02,3.982863404883316139e-01
2.460000000000000000e+02,3.985967458146290054e-01
2.470000000000000000e+02,3.989074059688337837e-01
2.480000000000000000e+02,3.992183210116312386e-01
2.490000000000000000e+02,3.995294910036091829e-01
2.500000000000000000e+02,3.998409160052637801e-01
2.510000000000000000e+02,4.001525960769949375e-01
2.520000000000000000e+02,4.004645312791102474e-01
2.530000000000000000e+02,4.007767216718216563e-01
2.540000000000000000e+02,4.010891673152480741e-01
2.550000000000000000e+02,4.014018682694133200e-01
2.560000000000000000e+02,4.017148245942485096e-01
2.570000000000000000e+02,4.020280363495893350e-01
2.580000000000000000e+02,4.023415035951782848e-01
2.590000000000000000e+02,4.026552263906643669e-01
2.600000000000000000e+02,4.029692047956014989e-01
2.610000000000000000e+02,4.032834388694502281e-01
2.620000000000000000e+02,4.035979286715771774e-01
2.630000000000000000e+02,4.039126742612558219e-01
2.640000000000000000e+02,4.042276756976655450e-01
2.650000000000000000e+02,4.045429330398909173e-01
2.660000000000000000e+02,4.048584463469237504e-01
2.670000000000000000e+02,4.051742156776615422e-01
2.680000000000000000e+02,4.054902410909099753e-01
2.690000000000000000e+02,4.058065226453786978e-01
2.700000000000000000e+02,4.061230603996845434e-01
2.710000000000000000e+02,4.064398544123520307e-01
2.720000000000000000e+02,4.067569047418103101e-01
2.730000000000000000e+02,4.070742114463961059e-01
2.740000000000000000e+02,4.073917745843517735e-01
2.750000000000000000e+02,4.077095942138279083e-01
2.760000000000000000e+02,4.080276703928806814e-01
2.770000000000000000e+02,4.083460031794715617e-01
2.780000000000000000e+02,4.086645926314716459e-01
2.790000000000000000e+02,4.089834388066568294e-01
2.800000000000000000e+02,4.093025417627086937e-01
2.810000000000000000e+02,4.096219015572189481e-01
2.820000000000000000e+02,4.099415182476828234e-01
2.830000000000000000e+02,4.102613918915040125e-01
2.840000000000000000e+02,4.105815225459932827e-01
2.850000000000000000e+02,4.109019102683669211e-01
2.860000000000000000e+02,4.112225551157500103e-01
2.870000000000000000e+02,4.115434571451734858e-01
2.880000000000000000e+02,4.118646164135753573e-01
2.890000000000000000e+02,4.121860329778008203e-01
2.900000000000000000e+02,4.125077068946027548e-01
2.910000000000000000e+02,4.128296382206403936e-01
2.920000000000000000e+02,4.131518270124809322e-01
2.930000000000000000e+02,4.134742733265974746e-01
2.940000000000000000e+02,4.137969772193715312e-01
2.950000000000000000e+02,4.141199387470917981e-01
2.960000000000000000e+02,4.144431579659539899e-01
2.970000000000000000e+02,4.147666349320617840e-01
2.980000000000000000e+02,4.150903697014247662e-01
2.990000000000000000e+02,4.154143623299621502e-01
3.000000000000000000e+02,4.157386128734986142e-01
3.010000000000000000e+02,4.160631213877675760e-01
3.020000000000000000e+02,4.163878879284104717e-01
3.030000000000000000e+02,4.167129125509739240e-01
3.040000000000000000e+02,4.170381953109153494e-01
3.050000000000000000e+02,4.173637362635976844e-01
3.060000000000000000e+02,4.176895354642927161e-01
3.070000000000000000e+02,4.180155929681791394e-01
3.080000000000000000e+02,4.183419088303436673e-01
3.090000000000000000e+02,4.186684831057818079e-01
3.100000000000000000e+02,4.189953158493959773e-01
3.110000000000000000e+02,4.193224071159960542e-01
3.120000000000000000e+02,4.196497569603016564e-01
3.130000000000000000e+02,4.199773654369383102e-01
3.140000000000000000e+02,4.203052326004415584e-01
3.150000000000000000e+02,4.206333585052544621e-01
3.160000000000000000e+02,4.209617432057265463e-01
3.170000000000000000e+02,4.212903867561180737e-01
3.180000000000000000e+02,4.216192892105959378e-01
3.190000000000000000e+02,4.219484506232352716e-01
3.200000000000000000e+02,4.222778710480207254e-01
3.210000000000000000e+02,4.226075505388441900e-01
3.220000000000000000e+02,4.229374891495067401e-01
3.230000000000000000e+02,4.232676869337165804e-01
3.240000000000000000e+02,4.235981439450915431e-01
3.250000000000000000e+02,4.239288602371587555e-01
3.260000000000000000e+02,4.242598358633509759e-01
3.270000000000000000e+02,4.245910708770130881e-01
3.280000000000000000e+02,4.249225653313971063e-01
3.290000000000000000e+02,4.252543192796620630e-01
3.300000000000000000e+02,4.255863327748792835e-01
3.310000000000000000e+02,4.259186058700255573e-01
3.320000000000000000e+02,4.262511386179883566e-01
3.330000000000000000e+02,4.265839310715644483e-01
3.340000000000000000e+02,4.269169832834575629e-01
3.350000000000000000e+02,4.272502953062818909e-01
3.360000000000000000e+02,4.275838671925600298e-01
3.370000000000000000e+02,4.279176989947248710e-01
3.380000000000000000e+02,4.282517907651164357e-01
3.390000000000000000e+02,4.285861425559852611e-01
3.400000000000000000e+02,4.289207544194909572e-01
3.410000000000000000e+02,4.292556264077021511e-01
3.420000000000000000e+02,4.295907585725964872e-01
3.430000000000000000e+02,4.299261509660615710e-01
3.440000000000000000e+02,4.302618036398938028e-01
3.450000000000000000e+02,4.305977166458003214e-01
3.460000000000000000e+02,4.309338900353954505e-01
3.470000000000000000e+02,4.312703238602049183e-01
3.480000000000000000e+02,4.316070181716638032e-01
3.490000000000000000e+02,4.319439730211162010e-01
3.500000000000000000e+02,4.322811884598158905e-01
3.510000000000000000e+02,4.326186645389273333e-01
3.520000000000000000e+02,4.329564013095234531e-01
3.530000000000000000e+02,4.332943988225883558e-01
3.540000000000000000e+02,4.336326571290153309e-01
3.550000000000000000e+02,4.339711762796067962e-01
3.560000000000000000e+02,4.343099563250765183e-01
3.570000000000000000e+02,4.346489973160480025e-01
3.580000000000000000e+02,4.349882993030543266e-01
3.590000000000000000e+02,4.353278623365380851e-01
3.600000000000000000e+02,4.356676864668541649e-01
3.610000000000000000e+02,4.360077717442653600e-01
3.620000000000000000e+02,4.363481182189467011e-01
3.630000000000000000e+02,4.366887259409820143e-01
3.640000000000000000e+02,4.370295949603660302e-01
3.650000000000000000e+02,4.373707253270047168e-01
3.660000000000000000e+02,4.377121170907129488e-01
3.670000000000000000e+02,4.380537703012168937e-01
3.680000000000000000e+02,4.383956850081541234e-01
3.690000000000000000e+02,4.387378612610718931e-01
3.700000000000000000e+02,4.390802991094278629e-01
3.710000000000000000e+02,4.394229986025908197e-01
3.720000000000000000e+02,4.397659597898412875e-01
3.730000000000000000e+02,4.401091827203684748e-01
3.740000000000000000e+02,4.404526674432756028e-01
3.750000000000000000e+02,4.407964140075731341e-01
3.760000000000000000e+02,4.411404224621853221e-01
3.770000000000000000e+02,4.414846928559462702e-01
3.780000000000000000e+02,4.418292252376013751e-01
3.790000000000000000e+02,4.421740196558077152e-01
3.800000000000000000e+02,4.425190761591328292e-01
3.810000000000000000e+02,4.428643947960552718e-01
3.820000000000000000e+02,4.432099756149667780e-01
3.830000000000000000e+02,4.435558186641682110e-01
3.840000000000000000e+02,4.439019239918725046e-01
3.850000000000000000e+02,4.442482916462051623e-01
3.860000000000000000e+02,4.445949216752020372e-01
3.870000000000000000e+02,4.449418141268106086e-01
3.880000000000000000e+02,4.452889690488905927e-01
3.890000000000000000e+02,4.456363864892136650e-01
3.900000000000000000e+02,4.459840664954616285e-01
3.910000000000000000e+02,4.463320091152301883e-01
3.920000000000000000e+02,4.466802143960250659e-01
3.930000000000000000e+02,4.470286823852653302e-01
3.940000000000000000e+02,4.473774131302812318e-01
3.950000000000000000e+02,4.477264066783147034e-01
3.960000000000000000e+02,4.480756630765214688e-01
3.970000000000000000e+02,4.484251823719667684e-01
3.980000000000000000e+02,4.487749646116313551e-01
3.990000000000000000e+02,4.491250098424042769e-01
4.000000000000000000e+02,4.494753181110908158e-01
4.010000000000000000e+02,4.498258894644056594e-01
4.020000000000000000e+02,4.501767239489777306e-01
4.030000000000000000e+02,4.505278216113460799e-01
4.040000000000000000e+02,4.508791824979661023e-01
4.050000000000000000e+02,4.512308066552030983e-01
4.060000000000000000e+02,4.515826941293343277e-01
4.070000000000000000e+02,4.519348449665524514e-01
4.080000000000000000e+02,4.522872592129607017e-01
4.090000000000000000e+02,4.526399369145757134e-01
4.100000000000000000e+02,4.529928781173276353e-01
4.110000000000000000e+02,4.533460828670591303e-01
4.120000000000000000e+02,4.536995512095254868e-01
4.130000000000000000e+02,4.540532831903952293e-01
4.140000000000000000e+02,4.544072788552503406e-01
4.150000000000000000e+02,4.547615382495856506e-01
4.160000000000000000e+02,4.551160614188093367e-01
4.170000000000000000e+02,4.554708484082428677e-01
4.180000000000000000e+02,4.558258992631213369e-01
4.190000000000000000e+02,4.561812140285929629e-01
4.200000000000000000e+02,4.565367927497188116e-01
4.210000000000000000e+02,4.568926354714745730e-01
4.220000000000000000e+02,4.572487422387488398e-01
4.230000000000000000e+02,4.576051130963444402e-01
4.240000000000000000e+02,4.579617480889771053e-01
4.250000000000000000e+02,4.583186472612770790e-01
4.260000000000000000e+02,4.586758106577880079e-01
4.270000000000000000e+02,4.590332383229680513e-01
4.280000000000000000e+02,4.593909303011876055e-01
4.290000000000000000e+02,4.597488866367331894e-01
4.300000000000000000e+02,4.601071073738037254e-01
4.310000000000000000e+02,4.604655925565139252e-01
4.320000000000000000e+02,4.608243422288916813e-01
4.330000000000000000e+02,4.611833564348785108e-01
4.340000000000000000e+02,4.615426352183313319e-01
4.350000000000000000e+02,4.619021786230214643e-01
4.360000000000000000e+02,4.622619866926338528e-01
4.370000000000000000e+02,4.626220594707689537e-01
4.380000000000000000e+02,4.629823970009407375e-01
4.390000000000000000e+02,4.633429993265784086e-01
4.400000000000000000e+02,4.637038664910253516e-01
4.410000000000000000e+02,4.640649985375405184e-01
4.420000000000000000e+02,4.644263955092967078e-01
4.430000000000000000e+02,4.647880574493830075e-01
4.440000000000000000e+02,4.651499844008021856e-01
4.450000000000000000e+02,4.655121764064715784e-01
4.460000000000000000e+02,4.658746335092259772e-01
4.470000000000000000e+02,4.662373557518119105e-01
4.480000000000000000e+02,4.666003431768944165e-01
4.490000000000000000e+02,4.669635958270511589e-01
4.500000000000000000e+02,4.673271137447769785e-01
4.510000000000000000e+02,4.676908969724811183e-01
4.520000000000000000e+02,4.680549455524881663e-01
4.530000000000000000e+02,4.684192595270393888e-01
4.540000000000000000e+02,4.687838389382891768e-01
4.550000000000000000e+02,4.691486838283106531e-01
4.560000000000000000e+02,4.695137942390905650e-01
4.570000000000000000e+02,4.698791702125321157e-01
4.580000000000000000e+02,4.702448117904546310e-01
4.590000000000000000e+02,4.706107190145918384e-01
4.600000000000000000e+02,4.709768919265956977e-01
4.610000000000000000e+02,4.713433305680325147e-01
4.620000000000000000e+02,4.717100349803848292e-01
4.630000000000000000e+02,4.720770052050523025e-01
4.640000000000000000e+02,4.724442412833494420e-01
4.650000000000000000e+02,4.728117432565089873e-01
4.660000000000000000e+02,4.731795111656779129e-01
4.670000000000000000e+02,4.735475450519206486e-01
4.680000000000000000e+02,4.739158449562183018e-01
4.690000000000000000e+02,4.742844109194679914e-01
4.700000000000000000e+02,4.746532429824840138e-01
4.710000000000000000e+02,4.750223411859964551e-01
4.720000000000000000e+02,4.753917055706531336e-01
4.730000000000000000e+02,4.757613361770185456e-01
4.740000000000000000e+02,4.761312330455732544e-01
4.750000000000000000e+02,4.765013962167159445e-01
4.760000000000000000e+02,4.768718257307608677e-01
4.770000000000000000e+02,4.772425216279404525e-01
4.780000000000000000e+02,4.776134839484045824e-01
4.790000000000000000e+02,4.779847127322192080e-01
4.800000000000000000e+02,4.783562080193680122e-01
4.810000000000000000e+02,4.787279698497521885e-01
4.820000000000000000e+02,4.790999982631908294e-01
4.830000000000000000e+02,4.794722932994195941e-01
4.840000000000000000e+02,4.798448549980926514e-01
4.850000000000000000e+02,4.802176833987800153e-01
4.860000000000000000e+02,4.805907785409715416e-01
4.870000000000000000e+02,4.809641404640742079e-01
4.880000000000000000e+02,4.813377692074113368e-01
4.890000000000000000e+02,4.817116648102259813e-01
4.900000000000000000e+02,4.820858273116785941e-01
4.910000000000000000e+02,4.824602567508485818e-01
4.920000000000000000e+02,4.828349531667304184e-01
4.930000000000000000e+02,4.832099165982398636e-01
4.940000000000000000e+02,4.835851470842097433e-01
4.950000000000000000e+02,4.839606446633913928e-01
4.960000000000000000e+02,4.843364093744538801e-01
4.970000000000000000e+02,4.847124412559859485e-01
4.980000000000000000e+02,4.850887403464942405e-01
4.990000000000000000e+02,4.854653066844034637e-01
5.000000000000000000e+02,4.858421403080571688e-01
5.010000000000000000e+02,4.862192412557179155e-01
5.020000000000000000e+02,4.865966095655678836e-01
5.030000000000000000e+02,4.869742452757058193e-01
5.040000000000000000e+02,4.873521484241521429e-01
5.050000000000000000e+02,4.877303190488447848e-01
5.060000000000000000e+02,4.881087571876408515e-01
5.070000000000000000e+02,4.884874628783155148e-01
5.080000000000000000e+02,4.888664361585663976e-01
5.090000000000000000e+02,4.892456770660062459e-01
5.100000000000000000e+02,4.896251856381709788e-01
5.110000000000000000e+02,4.900049619125133593e-01
5.120000000000000000e+02,4.903850059264066585e-01
5.130000000000000000e+02,4.907653177171437675e-01
5.140000000000000000e+02,4.911458973219369750e-01
5.150000000000000000e+02,4.915267447779178012e-01
5.160000000000000000e+02,4.919078601221388292e-01
5.170000000000000000e+02,4.922892433915710964e-01
5.180000000000000000e+02,4.926708946231071473e-01
5.190000000000000000e+02,4.930528138535574256e-01
5.200000000000000000e+02,4.934350011196538821e-01
5.210000000000000000e+02,4.938174564580488091e-01
5.220000000000000000e+02,4.942001799053145628e-01
5.230000000000000000e+02,4.945831714979424532e-01
5.240000000000000000e+02,4.949664312723461856e-01
5.250000000000000000e+02,4.953499592648578642e-01
5.260000000000000000e+02,4.957337555117319883e-01
5.270000000000000000e+02,4.961178200491423440e-01
5.280000000000000000e+02,4.965021529131833367e-01
5.290000000000000000e+02,4.968867541398708232e-01
5.300000000000000000e+02,4.972716237651415017e-01
5.310000000000000000e+02,4.976567618248518010e-01
5.320000000000000000e+02,4.980421683547813783e-01
5.330000000000000000e+02,4.984278433906279560e-01
5.340000000000000000e+02,4.988137869680120962e-01
5.350000000000000000e+02,4.991999991224755351e-01
5.360000000000000000e+02,4.995864798894808501e-01
5.370000000000000000e+02,4.999732293044111264e-01
5.380000000000000000e+02,5.003602474025727886e-01
5.390000000000000000e+02,5.007475342191921586e-01
5.400000000000000000e+02,5.011350897894175649e-01
5.410000000000000000e+02,5.015229141483189546e-01
5.420000000000000000e+02,5.019110073308875597e-01
5.430000000000000000e+02,5.022993693720368968e-01
5.440000000000000000e+02,5.026880003066012126e-01
5.450000000000000000e+02,5.030769001693394804e-01
5.460000000000000000e+02,5.034660689949289614e-01
5.470000000000000000e+02,5.038555068179717544e-01
5.480000000000000000e+02,5.042452136729904666e-01
5.490000000000000000e+02,5.046351895944295451e-01
5.500000000000000000e+02,5.050254346166581643e-01
5.510000000000000000e+02,5.054159487739656731e-01
5.520000000000000000e+02,5.058067321005637051e-01
5.530000000000000000e+02,5.061977846305878437e-01
5.540000000000000000e+02,5.065891063980960674e-01
5.550000000000000000e+02,5.069806974370667518e-01
5.560000000000000000e+02,5.073725577814038878e-01
5.570000000000000000e+02,5.077646874649323072e-01
5.580000000000000000e+02,5.081570865214017907e-01
5.590000000000000000e+02,5.085497549844817389e-01
5.600000000000000000e+02,5.089426928877676115e-01
5.610000000000000000e+02,5.093359002647764866e-01
5.620000000000000000e+02,5.097293771489491698e-01
5.630000000000000000e+02,5.101231235736494174e-01
5.640000000000000000e+02,5.105171395721652683e-01
5.650000000000000000e+02,5.109114251777052695e-01
5.660000000000000000e+02,5.113059804234055816e-01
5.670000000000000000e+02,5.117008053423218739e-01
5.680000000000000000e+02,5.120958999674376511e-01
5.690000000000000000e+02,5.124912643316552607e-01
5.700000000000000000e+02,5.128868984678049969e-01
5.710000000000000000e+02,5.132828024086387719e-01
5.720000000000000000e+02,5.136789761868332249e-01
5.730000000000000000e+02,5.140754198349885007e-01
5.740000000000000000e+02,5.144721333856290268e-01
5.750000000000000000e+02,5.148691168712048460e-01
5.760000000000000000e+02,5.152663703240868420e-01
5.770000000000000000e+02,5.156638937765732900e-01
5.780000000000000000e+02,5.160616872608856376e-01
5.790000000000000000e+02,5.164597508091702815e-01
5.800000000000000000e+02,5.168580844534971241e-01
5.810000000000000000e+02,5.172566882258617937e-01
5.820000000000000000e+02,5.176555621581837574e-01
